"Order ID",Customer,City,Quantity,Price,"Total Sale Amount","Order ID",Customer,City,State
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-233918,"Kelly Daniels",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-325465,"Carlos Greene",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,WA-2016-51858,"Gary Cook",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,WA-2014-308734,"Mildred Moore",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-490320,"Frank Spencer",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,WA-2016-478546,"Stephen Martinez",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,OR-2015-300404,"Rachel Harris",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-367263,"Albert Dunn",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2015-405183,"Raymond Collins",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-202596,"Janet Freeman",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2014-62189,"Kimberly Little",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,OR-2016-82203,"Rose Moreno",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,MA-2016-381830,"Steven Miller",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,OR-2016-232874,"Kelly Gomez",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,OR-2014-360683,"Janet Stewart",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,CA-2017-407571,"Anthony White","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2014-258029,"Joshua Campbell",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,MA-2016-186086,"Eric Robertson",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,OR-2014-286689,"Kenneth West",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,MA-2016-187981,"Jacqueline Hart",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,WA-2014-85440,"Jerry Collins",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,WA-2015-402077,"Craig Thomas",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2014-44333,"Laura Wells",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,MA-2017-116145,"Dennis Reed",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-41750,"Richard Walker",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2014-309625,"Jessica Lewis",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-175848,"Chris George",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2015-224534,"Mark Rogers",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,MA-2017-383069,"Robin Matthews",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,MA-2016-487826,"Frank Murphy",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,OR-2014-288064,"Lillian Howard",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,MA-2015-331981,"Ernest Kelley",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,MA-2017-355867,"Roy Franklin",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-492327,"Anthony Ruiz",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,WA-2014-471410,"Christine Wallace",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,MA-2017-124902,"Jennifer White",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-461750,"Albert Miller",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,CA-2016-145536,"Andrea Lawrence","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-293252,"Russell Day",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,OR-2014-384356,"Edward Taylor",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,OR-2017-43936,"Kathy Lee",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,WA-2016-290492,"Joseph Willis",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,CA-2017-469991,"Robin Murphy","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-177227,"Maria Hughes",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-240234,"Linda Rose",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,CT-2017-66733,"Maria Long",Fairfield,Connecticut
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2015-118828,"Roy Young",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,OR-2017-423176,"Wanda Allen",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,WA-2014-2351,"Shirley Chavez",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,WA-2016-252362,"Margaret James",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,MA-2015-212326,"Wanda Cole",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,CT-2016-467671,"Alan Dean",Fairfield,Connecticut
NULL,NULL,NULL,NULL,NULL,NULL,MA-2014-160876,"Harold Schmidt",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,OR-2015-482287,"Kathy Lee",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,CA-2017-309536,"Ann Hall","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-85859,"Debra Barnes",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,MA-2016-375458,"Andrew Howard",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-182629,"Marie Rivera",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2015-284089,"Randy Willis",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-447258,"Teresa Thomas",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,MA-2016-298326,"Justin Dixon",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,MA-2015-266695,"Jean Torres",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,WA-2015-203802,"Gloria Morris",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,CT-2017-318702,"Henry Cox",Fairfield,Connecticut
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-81469,"Shirley Murray",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,WA-2017-298723,"Earl White",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-269798,"Ernest Bishop",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-50188,"Rachel Larson",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,OR-2015-45700,"Brian Roberts",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-498923,"Lillian Wood",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-400530,"Jessica Lewis",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,MA-2014-330183,"Walter Kennedy",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,OR-2017-411372,"Rose Matthews",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,WA-2014-164445,"Beverly Garcia",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,OR-2017-371278,"Phillip Harrison",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-476192,"Phyllis Johnston",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-168236,"Debra Barnes",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-236078,"Jimmy Bailey",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,WA-2015-190041,"Mildred Hernandez",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,NV-2016-192323,"Rachel Dunn","Las Vegas",Nevada
NULL,NULL,NULL,NULL,NULL,NULL,CA-2014-131768,"Willie Oliver","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,WA-2017-447258,"Maria Romero",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,MA-2015-385729,"William Payne",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-349286,"Jason Black",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,MA-2015-197034,"Carl Howard",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,OR-2016-338672,"Henry Stanley",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,OR-2016-426415,"Gloria Oliver",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,OR-2014-7298,"Marilyn Graham",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2015-102605,"Judith Woods",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,CT-2016-414125,"Alan Dean",Fairfield,Connecticut
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2015-351112,"Albert Dunn",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2015-88976,"Arthur Simmons",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,MA-2015-293478,"Jean Fowler",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,CT-2015-171946,"Carolyn Rivera",Fairfield,Connecticut
NULL,NULL,NULL,NULL,NULL,NULL,MA-2017-285402,"Wanda Cole",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,CA-2014-217949,"Diane Lewis","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,WA-2017-279126,"Karen Willis",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2015-488891,"Russell Day",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,MA-2015-335760,"Susan Watkins",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,WA-2015-5089,"Craig Reyes",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,OR-2015-149844,"Teresa Fisher",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,WA-2015-326637,"Pamela Alexander",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,MA-2017-102993,"Dennis Reed",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-154004,"Raymond Collins",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,WA-2014-50853,"Harry Hanson",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,MA-2016-148607,"Roger Andrews",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,OR-2016-478937,"Sharon Wagner",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2015-349130,"Marie Rivera",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-418862,"Louis Marshall",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,OR-2016-439861,"Sharon Rice",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,CA-2016-377352,"Brenda Nelson","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,CA-2017-102160,"Diane Lewis","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-189736,"Jessica Lewis",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-36653,"Wayne Lawson",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2014-495023,"Jane Sims",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2015-168081,"Theresa Mendoza",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,WA-2015-326402,"Mary Green",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,WA-2017-88277,"Emily Matthews",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-168632,"Billy Wood",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,WA-2015-59645,"Gary Weaver",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,MA-2016-81189,"Joseph Bishop",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,CA-2017-40158,"Beverly Jacobs","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,MA-2015-177445,"Steven Miller",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,MA-2015-253202,"Thomas Robinson",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,WA-2016-210402,"Terry Nguyen",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,OR-2017-33564,"Alice Taylor",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,MA-2016-32203,"Kenneth Nelson",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-271013,"Lawrence Ruiz",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-158191,"Johnny Fowler",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,OR-2015-231763,"Kathy Lee",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,MA-2016-298994,"Harold Schmidt",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,MA-2016-164037,"Cheryl Williamson",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,CA-2016-8812,"Jimmy Warren","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,WA-2017-317209,"Charles Collins",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,MA-2015-323028,"Joan Cooper",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,MA-2015-430561,"Matthew Berry",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-336309,"Sharon Perez",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,WA-2014-281559,"Gloria Morris",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,CT-2016-409146,"Debra Gutierrez",Fairfield,Connecticut
NULL,NULL,NULL,NULL,NULL,NULL,WA-2017-200107,"Gary Weaver",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-409758,"Debra Palmer",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-169399,"Todd Miller",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-73138,"Amy Olson",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-21186,"Helen Dean",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,CA-2015-395970,"Helen Diaz","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,MA-2015-314607,"Lori Shaw",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,CT-2016-333985,"Clarence Mason",Fairfield,Connecticut
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-372410,"Raymond Collins",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-391140,"Phyllis Gonzales",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-272009,"Maria Johnston",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-57557,"Rachel Larson",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,MA-2014-29625,"Charles Ray",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2015-17290,"Kimberly Coleman",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2015-245031,"Theresa Mendoza",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,MA-2017-35205,"Ernest Kelley",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,OR-2014-218226,"Martha Harper",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,MA-2016-416332,"Shirley Rivera",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,OR-2017-21267,"Teresa Fisher",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2014-346262,"Billy Reed",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,CA-2014-84367,"Rachel Stanley","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2014-99404,"Jerry Pierce",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2015-277213,"Cheryl Riley",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,CA-2017-369345,"Andrea Washington","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,WA-2014-26805,"Stephen Murray",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,MA-2014-138715,"Joseph Bishop",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,MA-2015-284546,"Justin Dixon",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2015-287071,"Kimberly Adams",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,CA-2016-242622,"Angela Fowler","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,WA-2014-95275,"Jason Berry",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,MA-2016-27624,"Ann Duncan",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,MA-2014-367875,"Virginia Foster",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-196641,"Jacqueline Wheeler",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,CA-2014-245090,"Nicholas Schmidt","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-203609,"Tammy Hart",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2015-9268,"Christina Oliver",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-192028,"Maria Hughes",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-90401,"Maria Johnston",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,OR-2017-472681,"Wanda Allen",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,WA-2016-317816,"Paula Ross",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,MA-2017-10982,"Carl Ford",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2014-470008,"Carlos Greene",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,OR-2016-115786,"Samuel Garza",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,OR-2017-166050,"Marilyn Franklin",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,MA-2015-298665,"Roger Gomez",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,OR-2016-470249,"Samuel Garza",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-444511,"Stephen Hicks",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,MA-2014-484997,"Gregory Thompson",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,MA-2016-259619,"Heather Lawrence",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-245474,"Mark Alexander",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-12648,"Joseph Boyd",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2014-422751,"Victor Watson",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,WA-2017-375612,"Henry Sanders",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2015-112606,"Joseph Foster",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-333870,"Heather Andrews",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-5958,"Alan Allen",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-386393,"Jerry Pierce",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,MA-2017-170264,"Kathryn Fox",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-78485,"Cynthia Mccoy",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,MA-2017-43706,"Michael Foster",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2014-309536,"Theresa Torres",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,MA-2017-78739,"Beverly Hamilton",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,MA-2017-175321,"Bruce Cruz",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-108447,"Ronald Lopez",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,WA-2016-317368,"Pamela Alexander",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,MA-2016-302207,"Janice Mason",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,CT-2014-115478,"Raymond Clark",Fairfield,Connecticut
NULL,NULL,NULL,NULL,NULL,NULL,MA-2016-42086,"Phillip Young",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,WA-2017-194401,"Mildred Hernandez",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,CT-2015-51528,"Scott Weaver",Fairfield,Connecticut
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-408187,"Debra Palmer",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,MA-2015-270287,"Harold Schmidt",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,MA-2016-247868,"Ernest Kelley",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,CT-2016-232343,"Brandon Morales",Fairfield,Connecticut
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2015-157033,"Emily Patterson",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,MA-2015-292441,"Cheryl Myers",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,CT-2017-482350,"Cheryl Henderson",Fairfield,Connecticut
NULL,NULL,NULL,NULL,NULL,NULL,MA-2016-312288,"Bruce Reynolds",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,CA-2015-343052,"Frank Garrett","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,WA-2016-104735,"Judy Sanchez",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,CA-2015-25279,"Mary Rose","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,WA-2016-75907,"Gregory Richardson",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-472016,"Marilyn Perez",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-291486,"Eric Ellis",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,CA-2016-146521,"Joshua Baker","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-423206,"Carl Rice",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,OR-2017-412949,"Michelle Phillips",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2014-4321,"Juan Wallace",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-496074,"Benjamin Spencer",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-37696,"Michelle Henderson",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,OR-2017-248868,"Sharon Wagner",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,MA-2014-384609,"Diana Pierce",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,CT-2014-353372,"Ryan Arnold",Fairfield,Connecticut
NULL,NULL,NULL,NULL,NULL,NULL,WA-2015-395536,"Jason Berry",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-186561,"Shirley Murray",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,OR-2017-172054,"Sharon Rice",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,CT-2016-403803,"William Collins",Fairfield,Connecticut
NULL,NULL,NULL,NULL,NULL,NULL,MA-2017-126950,"Lillian Burke",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,CT-2014-450939,"Sandra Meyer",Fairfield,Connecticut
NULL,NULL,NULL,NULL,NULL,NULL,WA-2014-48159,"Angela Sullivan",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,MA-2016-142688,"Alice Kelly",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,CA-2017-45861,"Kathy Porter","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,CA-2017-82263,"Ann Hall","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,MA-2017-330107,"Ryan Alvarez",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,WA-2015-224856,"Stephen Murray",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2014-221989,"Debra Barnes",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,OR-2016-209706,"Gary Moreno",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,OR-2017-364609,"Alice Brown",Portland,Oregon
NULL,NULL,NULL,NULL,NULL,NULL,CA-2014-341733,"Harry Torres","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,CA-2016-13758,"Sandra Bowman","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-126594,"Mark Alexander",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,MA-2014-406755,"Roy Franklin",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,CT-2017-297483,"Albert Bradley",Fairfield,Connecticut
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2017-490894,"Russell Day",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,CA-2017-187401,"Michelle Sanchez","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,CT-2015-199683,"Marilyn Perry",Fairfield,Connecticut
NULL,NULL,NULL,NULL,NULL,NULL,WA-2017-346794,"Ryan Ramos",Seattle,Washington
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2014-384806,"Victor Watson",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,MA-2015-161749,"Eugene Flores",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2014-45809,"Todd Holmes",Troy,"New York"
NULL,NULL,NULL,NULL,NULL,NULL,MA-2016-4765,"Matthew Berry",Lowell,Massachusetts
NULL,NULL,NULL,NULL,NULL,NULL,NJ-2016-68345,"Brian Ryan",Westfield,"New Jersey"
NULL,NULL,NULL,NULL,NULL,NULL,CA-2017-432573,"Frank Garrett","Los Angeles",California
NULL,NULL,NULL,NULL,NULL,NULL,WA-2017-346996,"Charles Montgomery",Seattle,Washington
